Tiploc_x,Name_x,Stanox_x,Latitude_x,Longitude_x,InBPlan_x,InTPS_x,CRS_x,Easting,Northing,index,CRS_y,InBPlan_y,InTPS_y,Latitude_y,Longitude_y,Name_y,Stanox_y,Tiploc_y
CKHL,Corkerhill,7124,55.8373344,-4.3341617,True,True,CKH,253921.558,662921.3643,100637,CKH,1.0,1.0,55.8373344,-4.3341617,Corkerhill,7124,CKHL
CKHLCSD,Corkerhill C.S.M.D.,7125,55.8361114,-4.3243105,True,True,XCK,254533.7934,662764.5267,100647,XCK,1.0,1.0,55.8361114,-4.3243105,Corkerhill C.S.M.D.,7125,CKHLCSD
CKHLCSJ,Corkerhill Depot Jn,7126,55.8392522,-4.3168961,True,True,,255009.7421,663098.4163,100657,,1.0,1.0,55.8392522,-4.3168961,Corkerhill Depot Jn,7126,CKHLCSJ
CLAC180,Clacton Sig. CO1180,50029,51.8004258,1.1598311,True,True,,617964.7187,216031.4654,111061,,1.0,1.0,51.8004258,1.1598311,Clacton Sig. CO1180,50029,CLAC180
CLAC183,Clacton Sig. CO1183,50032,51.8006317,1.1599491,True,True,,617971.8596,216054.7107,111062,,1.0,1.0,51.8006317,1.1599491,Clacton Sig. CO1183,50032,CLAC183
CLACDS,Clacton Down Sidings,50031,51.794307,1.1545993,True,True,,617633.5371,215335.529,111057,,1.0,1.0,51.794307,1.1545993,Clacton Down Sidings,50031,CLACDS
CLACRR,Clacton Run Round,50034,51.7938626,1.1533113,True,True,,617546.8782,215282.2749,111054,,1.0,1.0,51.7938626,1.1533113,Clacton Run Round,50034,CLACRR
CLACTCS,Clacton Carriage Sidings,50022,51.7956183,1.1541282,True,True,XLC,617594.7458,215479.9165,111056,XLC,1.0,1.0,51.7956183,1.1541282,Clacton Carriage Sidings,50022,CLACTCS
CLACTON,Clacton-on-Sea,50021,51.7941452,1.1540056,True,True,CLT,617593.385,215315.7673,111055,CLT,1.0,1.0,51.7941452,1.1540056,Clacton-on-Sea,50021,CLACTON
CLACTWR,Clacton Wash Road,50020,51.7993774,1.1587189,True,True,,617893.1063,215911.5763,111060,,1.0,1.0,51.7993774,1.1587189,Clacton Wash Road,50020,CLACTWR
CLANDON,Clandon,87069,51.2640054,-0.5032852,True,True,CLA,504523.7781,152713.4681,107916,CLA,1.0,1.0,51.2640054,-0.5032852,Clandon,87069,CLANDON
CLAPTNJ,Clapton Jn,51938,51.568325,-0.0507896,True,True,,535192.3573,187294.6461,109665,,1.0,1.0,51.568325,-0.0507896,Clapton Jn,51938,CLAPTNJ
CLAPTON,Clapton,52735,51.5618208,-0.0567174,True,True,CPT,534800.7701,186560.4233,109642,CPT,1.0,1.0,51.5618208,-0.0567174,Clapton,52735,CLAPTON
CLARBRD,Clarbeston Road,80199,51.8517505,-4.8822058,True,True,CLR,201592.7648,220946.0177,100141,CLR,1.0,1.0,51.8517505,-4.8822058,Clarbeston Road,80199,CLARBRD
CLAVRDN,Claverdon,66455,52.27663,-1.6969072,True,True,CLV,420776.5115,264318.8721,105046,CLV,1.0,1.0,52.27663,-1.6969072,Claverdon,66455,CLAVRDN
CLAYHAS,Hasland,56000,53.2097728,-1.413642,True,False,,439258.0007,368239.0026,105784,,1.0,0.0,53.2097728,-1.413642,Hasland,56000,CLAYHAS
CLAYSTR,Stretton,57000,53.1494913,-1.4226271,True,False,,438711.9993,361527.9979,105756,,1.0,0.0,53.1494913,-1.4226271,Stretton,57000,CLAYSTR
CLAYXNJ,Clay Cross North Jn,56101,53.1933931,-1.4035927,True,True,,439944.3316,366422.3531,105813,,1.0,1.0,53.1933931,-1.4035927,Clay Cross North Jn,56101,CLAYXNJ
CLAYXS,Clay Cross Sidings,56099,53.1808139,-1.4017222,True,False,,440080.9956,365023.9993,105819,,1.0,0.0,53.1808139,-1.4017222,Clay Cross Sidings,56099,CLAYXS
CLAYXSJ,Clay Cross South DGL,56102,53.1807938,-1.4016096,True,True,,440088.5394,365021.8261,105820,,1.0,1.0,53.1807938,-1.4016096,Clay Cross South DGL,56102,CLAYXSJ
CLCH011,Colchester Sig. Co1011,50042,51.9020191,0.8730809,True,True,,597751.8068,226509.134,110858,,1.0,1.0,51.9020191,0.8730809,Colchester Sig. Co1011,50042,CLCH011
CLCH013,Colchester Sig. CO4013,50040,51.9019615,0.8720341,True,True,,597680.0589,226499.8866,110857,,1.0,1.0,51.9019615,0.8720341,Colchester Sig. CO4013,50040,CLCH013
CLCH033,Colchester Sig. Co1033,50037,51.9018158,0.8835388,True,True,,598472.0147,226514.9871,110865,,1.0,1.0,51.9018158,0.8835388,Colchester Sig. Co1033,50037,CLCH033
CLCH072,Colchester Sig. CO1072,50038,51.8993302,0.9086256,True,True,,600208.5777,226307.3016,110890,,1.0,1.0,51.8993302,0.9086256,Colchester Sig. CO1072,50038,CLCH072
CLCH138,Stowmarket Sig. Col 1385,49015,52.1821635,1.0102984,True,True,,605898.2913,258039.9129,110937,,1.0,1.0,52.1821635,1.0102984,Stowmarket Sig. Col 1385,49015,CLCH138
CLCH196,Colchester Sig. 196,49299,51.9495146,1.0490051,True,True,,609630.5417,232282.5234,110949,,1.0,1.0,51.9495146,1.0490051,Colchester Sig. 196,49299,CLCH196
CLCH750,Colchester Sig. 750,50050,51.9498831,1.0502333,True,True,,609713.2079,232327.0358,110950,,1.0,1.0,51.9498831,1.0502333,Colchester Sig. 750,50050,CLCH750
CLCH751,Colchester Sig. 751,49305,51.9488976,1.0520071,True,True,,609839.6785,232222.5757,110951,,1.0,1.0,51.9488976,1.0520071,Colchester Sig. 751,49305,CLCH751
CLCH822,Colchester Sig. 822,49193,52.0479818,1.1492944,True,False,,616046.3549,243524.4036,111025,,1.0,0.0,52.0479818,1.1492944,Colchester Sig. 822,49193,CLCH822
CLCHCSD,Colchester CS,50048,51.9018641,0.8850445,True,True,XLG,598575.3666,226524.4635,110866,XLG,1.0,1.0,51.9018641,0.8850445,Colchester CS,50048,CLCHCSD
CLCHEGJ,Colchester East Gate Jn,50036,51.890186,0.919399,True,True,,600990.4257,225320.2416,110894,,1.0,1.0,51.890186,0.919399,Colchester East Gate Jn,50036,CLCHEGJ
CLCHFL,Colchester Down Goods Loop (FL),50047,51.9020817,0.8852528,True,True,,598588.7344,226549.2268,110867,,1.0,1.0,51.9020817,0.8852528,Colchester Down Goods Loop (FL),50047,CLCHFL
CLCHGL,Colchester Goods Loop,50052,51.9019672,0.8862756,True,True,,598659.5891,226539.2859,110869,,1.0,1.0,51.9019672,0.8862756,Colchester Goods Loop,50052,CLCHGL
CLCHHCD,Hythe C.c.d.,50033,51.9008578,0.8892346,True,False,,598868.0128,226424.0096,110874,,1.0,0.0,51.9008578,0.8892346,Hythe C.c.d.,50033,CLCHHCD
CLCHHYT,Hythe,50030,51.8861532,0.9267444,True,True,HYH,601513.8188,224892.1383,110899,HYH,1.0,1.0,51.8861532,0.9267444,Hythe,50030,CLCHHYT
CLCHLIP,Colchester L.I.P,50048,51.9013827,0.8878078,False,True,XTC,598767.5561,226478.4771,110871,XTC,0.0,1.0,51.9013827,0.8878078,Colchester L.I.P,50048,CLCHLIP
CLCHREC,Colchester Reception Line,50043,51.9020207,0.8863022,True,True,,598661.1827,226545.3072,110870,,1.0,1.0,51.9020207,0.8863022,Colchester Reception Line,50043,CLCHREC
CLCHRTN,Colchester Town,50041,51.8864817,0.9052224,True,True,CET,600031.5304,224869.3227,110884,CET,1.0,1.0,51.8864817,0.9052224,Colchester Town,50041,CLCHRTN
CLCHS16,Colchester Sig. Co16,50039,51.8998037,0.9017278,True,False,,599732.0099,226341.004,110883,,1.0,0.0,51.8998037,0.9017278,Colchester Sig. Co16,50039,CLCHS16
CLCHSTR,Colchester,50049,51.9005647,0.8921913,True,True,COL,599072.6799,226399.5003,110877,COL,1.0,1.0,51.9005647,0.8921913,Colchester,50049,CLCHSTR
CLCHSTY,Colchester T.C.,50051,51.9017227,0.8881596,True,True,XLP,598790.253,226517.2424,110872,XLP,1.0,1.0,51.9017227,0.8881596,Colchester T.C.,50051,CLCHSTY
CLCHUCS,Colchester Bridge Road Up Clacton Siding,50049,51.900117,0.8956161,True,True,,599310.2315,226359.0906,110878,,1.0,1.0,51.900117,0.8956161,Colchester Bridge Road Up Clacton Siding,50049,CLCHUCS
CLCHUP,Colchester Up Loop,50054,51.9017997,0.8832588,True,True,,598452.8267,226512.4337,110864,,1.0,1.0,51.9017997,0.8832588,Colchester Up Loop,50054,CLCHUP
CLCHUSS,Colchester Sudbury Dock,50053,51.9006407,0.8906651,True,True,,598967.3664,226403.7786,110876,,1.0,1.0,51.9006407,0.8906651,Colchester Sudbury Dock,50053,CLCHUSS
CLDBDGJ,Calder Bridge Jn,18054,53.6745296,-1.478271,True,True,,434563.6977,419910.7248,105530,,1.0,1.0,53.6745296,-1.478271,Calder Bridge Jn,18054,CLDBDGJ
CLDHMLJ,Coldham Lane Jn,47213,52.2068804,0.1468987,True,True,,546798.1081,258689.2112,110119,,1.0,1.0,52.2068804,0.1468987,Coldham Lane Jn,47213,CLDHMLJ
CLDNNRB,Caledonian Rd & Barnsbury,52058,51.5435484,-0.1150661,True,True,CIR,530808.8657,184422.6071,109315,CIR,1.0,1.0,51.5435484,-0.1150661,Caledonian Rd & Barnsbury,52058,CLDNNRB
CLDON,Claydon S.B.,49024,52.1125637,1.0987342,True,True,,612273.5976,250555.9729,110971,,1.0,1.0,52.1125637,1.0987342,Claydon S.B.,49024,CLDON
CLDRCRX,Caldercruix,7334,55.8880167,-3.8882972,True,True,CAC,281993.5654,667709.3681,101311,CAC,1.0,1.0,55.8880167,-3.8882972,Caldercruix,7334,CLDRCRX
CLDRCXO,Caldercruix Crossover,7335,55.8850894,-3.913415,True,True,,280413.7592,667426.7996,101300,,1.0,1.0,55.8850894,-3.913415,Caldercruix Crossover,7335,CLDRCXO
CLELACE,Cleland Civil Engineering,7433,55.8046406,-3.91447,True,True,,280100.1256,658476.6981,101293,,1.0,1.0,55.8046406,-3.91447,Cleland Civil Engineering,7433,CLELACE
CLELAND,Cleland,7430,55.804435,-3.910508,True,True,CEA,280347.7971,658446.9613,101299,CEA,1.0,1.0,55.804435,-3.910508,Cleland,7430,CLELAND
CLFDOWN,Clifton Down,81259,51.4644884,-2.6112167,True,True,CFN,357636.3565,174123.6376,103213,CFN,1.0,1.0,51.4644884,-2.6112167,Clifton Down,81259,CLFDOWN
CLFFBM,Cliffe Brett Marine,88735,51.4449717,0.4755332,True,True,XLF,572130.1653,174682.2309,110601,XLF,1.0,1.0,51.4449717,0.4755332,Cliffe Brett Marine,88735,CLFFBM
CLFFBMG,Cliffe Brett Marine (GBRf),88736,51.4452832,0.4756026,True,True,,572133.8165,174717.0304,110602,,1.0,1.0,51.4452832,0.4756026,Cliffe Brett Marine (GBRf),88736,CLFFBMG
CLFFD12,Cliffe Sig. NK509,88737,51.4432664,0.472215,True,True,,571906.0049,174484.8254,110598,,1.0,1.0,51.4432664,0.472215,Cliffe Sig. NK509,88737,CLFFD12
CLFH110,Cliffe House Up Goods Loop (Sig. 7110),14237,54.6601609,-1.1998759,True,True,,451713.3493,529746.3588,106440,,1.0,1.0,54.6601609,-1.1998759,Cliffe House Up Goods Loop (Sig. 7110),14237,CLFH110
CLFHJN,Cliffe House Jn,14238,54.6643185,-1.1997515,True,True,,451716.1045,530209.0767,106441,,1.0,1.0,54.6643185,-1.1997515,Cliffe House Jn,14238,CLFHJN
CLFT,Clifton & Lowther,9315,54.6175512,-2.7124276,True,True,,354091.5276,524944.506,103119,,1.0,1.0,54.6175512,-2.7124276,Clifton & Lowther,9315,CLFT
CLHM,Collingham,44077,53.1442046,-0.7498508,True,True,CLM,483716.09,361513.9884,107419,CLM,1.0,1.0,53.1442046,-0.7498508,Collingham,44077,CLHM
CLHY,Clachnaharry,1090,57.4893718,-4.2564799,True,True,,264837.7811,846596.1188,100931,,1.0,1.0,57.4893718,-4.2564799,Clachnaharry,1090,CLHY
CLIFCRL,Cliffe Hill Stud Farm (Colas),58131,52.6917769,-1.3305366,True,True,,445345.406,310664.772,106039,,1.0,1.0,52.6917769,-1.3305366,Cliffe Hill Stud Farm (Colas),58131,CLIFCRL
CLIFGBR,Cliffe Hill Stud Farm (GBRf),58132,52.6915078,-1.3256925,True,True,,445673.0895,310637.8908,106061,,1.0,1.0,52.6915078,-1.3256925,Cliffe Hill Stud Farm (GBRf),58132,CLIFGBR
CLIFHGF,Cliffe Hill G.F.,58122,52.7021872,-1.3456532,True,True,,444313.1875,311813.4022,106003,,1.0,1.0,52.7021872,-1.3456532,Cliffe Hill G.F.,58122,CLIFHGF
CLIFHLS,Cliffe Hill Sidings,58121,52.7015813,-1.3456309,True,False,,444315.3065,311746.0171,106005,,1.0,0.0,52.7015813,-1.3456309,Cliffe Hill Sidings,58121,CLIFHLS
CLIFHSQ,Cliffe Hill Stud Farm Quarry,58134,52.6917411,-1.3290976,True,True,,445442.7023,310661.6943,106046,,1.0,1.0,52.6917411,-1.3290976,Cliffe Hill Stud Farm Quarry,58134,CLIFHSQ
CLIFLHH,Cliffe Hill Stud Farm (Tarmac),58133,52.6916406,-1.3280636,True,True,,445512.6927,310651.1661,106050,,1.0,1.0,52.6916406,-1.3280636,Cliffe Hill Stud Farm (Tarmac),58133,CLIFLHH
CLIPCJN,Clipstone Colliery Jcn,28209,53.1588036,-1.1053374,True,False,,459918.9975,362781.9974,106904,,1.0,0.0,53.1588036,-1.1053374,Clipstone Colliery Jcn,28209,CLIPCJN
CLIPFHH,Clipstone Colliery (fhh),28210,53.1623723,-1.1089277,True,False,,459673.997,363176.0017,106893,,1.0,0.0,53.1623723,-1.1089277,Clipstone Colliery (fhh),28210,CLIPFHH
CLIPSBC,Clipstone Rjb Mining,28211,53.1624966,-1.1089139,True,False,,459674.7476,363189.8409,106894,,1.0,0.0,53.1624966,-1.1089139,Clipstone Rjb Mining,28211,CLIPSBC
CLITCC,Clitheroe Castle Cement,29141,53.8853367,-2.3848452,True,True,,374801.2064,443307.478,103675,,1.0,1.0,53.8853367,-2.3848452,Clitheroe Castle Cement,29141,CLITCC
CLITFHH,Castle Cement (fhh),29142,53.8786984,-2.3879209,True,False,,374594.9952,442569.9976,103671,,1.0,0.0,53.8786984,-2.3879209,Castle Cement (fhh),29142,CLITFHH
CLITGBR,Clitheroe Castle Cement (GBRf),29137,53.8848812,-2.3850525,True,True,,374787.305,443256.8727,103674,,1.0,1.0,53.8848812,-2.3850525,Clitheroe Castle Cement (GBRf),29137,CLITGBR
CLITHJN,Horrocksford Jn,29139,53.878566,-2.3881495,True,True,,374579.886,442555.3489,103670,,1.0,1.0,53.878566,-2.3881495,Horrocksford Jn,29139,CLITHJN
CLITHRO,Clitheroe,29143,53.8737792,-2.3942672,True,True,CLH,374174.7361,442024.986,103664,CLH,1.0,1.0,53.8737792,-2.3942672,Clitheroe,29143,CLITHRO
CLMLJN,Clay Mills Jn,57606,52.8303768,-1.6111968,True,True,,426292.7585,325943.3318,105220,,1.0,1.0,52.8303768,-1.6111968,Clay Mills Jn,57606,CLMLJN
CLMN,Chilham,89443,51.2443939,0.9759359,True,True,CIL,607803.7949,153676.1659,110943,CIL,1.0,1.0,51.2443939,0.9759359,Chilham,89443,CLMN
CLNKRDJ,Clink Road Jn,82200,51.2369564,-2.2939844,True,True,,379572.4228,148682.7715,103766,,1.0,1.0,51.2369564,-2.2939844,Clink Road Jn,82200,CLNKRDJ
CLNYBDJ,Clunybridge Jn,3257,56.1553571,-3.2102107,True,True,XCJ,324923.2918,696512.3275,102178,XCJ,1.0,1.0,56.1553571,-3.2102107,Clunybridge Jn,3257,CLNYBDJ
CLOBURN,Closeburn (dumfries),9015,55.213185,-3.7349933,True,False,,289704.9984,592367.0007,101425,,1.0,0.0,55.213185,-3.7349933,Closeburn (dumfries),9015,CLOBURN
CLOCKHS,Clock House,88319,51.4082441,-0.0409958,True,True,CLK,536347.4565,169511.4947,109726,CLK,1.0,1.0,51.4082441,-0.0409958,Clock House,88319,CLOCKHS
CLPH041,Clapham Jn Sig. W1041,87218,51.4670034,-0.165162,True,True,,527548.5861,175822.1864,108999,,1.0,1.0,51.4670034,-0.165162,Clapham Jn Sig. W1041,87218,CLPH041
CLPH049,Clapham Jn. Sig. Cy49,87701,51.374834,-0.0923743,True,False,,532871.0032,165702.0014,109514,,1.0,0.0,51.374834,-0.0923743,Clapham Jn. Sig. Cy*,87701,"CLPH049,CLPH122"
CLPH122,Clapham Jn. Sig. Cy122,87701,51.374834,-0.0923743,True,False,,532871.0032,165702.0014,109514,,1.0,0.0,51.374834,-0.0923743,Clapham Jn. Sig. Cy*,87701,"CLPH049,CLPH122"
CLPH141,Clapham Jn Sig. 141,87270,51.4665115,-0.165846,True,True,,527502.4476,175766.2954,108993,,1.0,1.0,51.4665115,-0.165846,Clapham Jn Sig. 141,87270,CLPH141
CLPH143,Clapham Junction Sig. Vc143,87276,51.4658473,-0.167174,True,True,,527412.0563,175690.1248,108988,,1.0,1.0,51.4658473,-0.167174,Clapham Junction Sig. Vc143,87276,CLPH143
CLPH144,Clapham Junction Sig. 144,87279,51.4650955,-0.168562,True,True,,527317.7383,175604.1102,108984,,1.0,1.0,51.4650955,-0.168562,Clapham Junction Sig. 144,87279,CLPH144
CLPH147,Clapham Junction Sig. T147,87224,51.4662704,-0.164773,True,True,,527577.6476,175741.3515,109001,,1.0,1.0,51.4662704,-0.164773,Clapham Junction Sig. T147,87224,CLPH147
CLPH149,Clapham Junc Sig. W149,87219,51.4681371,-0.1652627,True,True,,527538.4331,175948.0823,108997,,1.0,1.0,51.4681371,-0.1652627,Clapham Junc Sig. W149,87219,CLPH149
CLPH150,Clapham Jn Sig. 150,87281,51.4625024,-0.1715499,True,True,,527117.3987,175310.563,108971,,1.0,1.0,51.4625024,-0.1715499,Clapham Jn Sig. 150,87281,CLPH150
CLPH587,Clapham Jn Sig. Tvc587,87287,51.4666667,-0.1653346,False,True,,527537.5359,175784.4439,108996,,0.0,1.0,51.4666667,-0.1653346,Clapham Jn Sig. Tvc587,87287,CLPH587
CLPHCMD,Clapham Junction Carriage Maintenance Depot,87219,51.4633847,-0.1736611,True,False,,526968.2998,175405.0183,108963,,1.0,0.0,51.4633847,-0.1736611,Clapham Junction Carriage Maintenance Depot,87219,CLPHCMD
CLPHHS,Clapham High Street,87209,51.4653056,-0.1318331,True,True,CLP,529868.3216,175691.915,109240,CLP,1.0,1.0,51.4653056,-0.1318331,Clapham High Street,87209,CLPHHS
CLPHJCS,Clapham Junction Carriage Sidings,87219,51.4633312,-0.1736289,True,False,XCP,526970.6848,175399.1247,108965,XCP,1.0,0.0,51.4633312,-0.1736289,Clapham Junction Carriage Sidings,87219,CLPHJCS
CLPHJKS,Clapham Jn Kensington Siding,87218,51.4650652,-0.1733968,True,False,,526981.9976,175592.3534,108967,,1.0,0.0,51.4650652,-0.1733968,Clapham Jn Kensington Siding,87218,CLPHJKS
CLPHJLP,Clapham Junction Loop,87219,51.4634147,-0.1737201,True,False,,526964.1183,175408.2522,108962,,1.0,0.0,51.4634147,-0.1737201,Clapham Junction Loop,87219,CLPHJLP
CLPHJNB,Clapham Junction (B),<NA>,51.4652958,-0.1717874,False,False,,527093.1463,175620.7864,108970,,0.0,0.0,51.4652958,-0.1717874,Clapham Junction (B),,CLPHJNB
CLPHMJ1,Clapham Junction Plats 0-2,87219,51.4651568,-0.1707746,True,True,,527163.8811,175607.0858,108974,,1.0,1.0,51.4651568,-0.1707746,Clapham Junction Plats 0-2,87219,CLPHMJ1
CLPHMJ2,Clapham Junction,87219,51.4658251,-0.1686569,True,False,,527309.1177,175685.0793,108983,,1.0,0.0,51.4658251,-0.1686569,Clapham Junction,87219,CLPHMJ2
CLPHMJC,Clapham Junction (C),87219,51.4640492,-0.1699015,True,True,,527227.6044,175485.4322,108979,,1.0,1.0,51.4640492,-0.1699015,Clapham Junction (C),87219,CLPHMJC
CLPHMJM,Clapham Junction (M),87219,51.4639827,-0.1709434,True,True,,527155.4172,175476.2292,108973,,1.0,1.0,51.4639827,-0.1709434,Clapham Junction (M),87219,CLPHMJM
CLPHMJN,Clapham Junction,87219,51.4640126,-0.1691937,True,False,CLJ,527276.871,175482.591,108981,CLJ,1.0,0.0,51.4640126,-0.1691937,Clapham Junction,87219,CLPHMJN
CLPHMJW,Clapham Junction (W),87219,51.4650315,-0.1705453,True,True,,527180.1563,175593.5499,108975,,1.0,1.0,51.4650315,-0.1705453,Clapham Junction (W),87219,CLPHMJW
CLPHMMS,Clapham Jn Middle Siding,87227,51.4638405,-0.1758139,True,True,,526817.4983,175451.9778,108961,,1.0,1.0,51.4638405,-0.1758139,Clapham Jn Middle Siding,87227,CLPHMMS
CLPHMYM,Clapham Yard,87221,51.4626201,-0.1736882,True,True,XYM,526968.5377,175319.9454,108964,XYM,1.0,1.0,51.4626201,-0.1736882,Clapham Yard,87221,CLPHMYM
CLPHMYS,Clapham Yard Sidings,87228,51.463421,-0.1758911,True,True,,526813.2978,175405.1944,108960,,1.0,1.0,51.463421,-0.1758911,Clapham Yard Sidings,87228,CLPHMYS
CLPHPHS,Clapham Jn Pig Hill Sidings,87206,51.4652899,-0.1675693,True,True,,527386.1502,175627.453,108985,,1.0,1.0,51.4652899,-0.1675693,Clapham Jn Pig Hill Sidings,87206,CLPHPHS
CLPHS47,Clapham Jn Sig.W1047,87223,51.4667721,-0.1662066,True,True,,527476.6754,175794.6477,108992,,1.0,1.0,51.4667721,-0.1662066,Clapham Jn Sig.W1047,87223,CLPHS47
CLPHS49,Clapham Jn. Sig.1049,87283,51.4665704,-0.1667649,True,True,,527438.4589,175771.2471,108990,,1.0,1.0,51.4665704,-0.1667649,Clapham Jn. Sig.1049,87283,CLPHS49
CLPLLP,Claypole Down Loop,44365,53.0315031,-0.7253851,True,True,,485575.4375,349006.0265,107445,,1.0,1.0,53.0315031,-0.7253851,Claypole Down Loop,44365,CLPLLP
CLPM,Clapham (North Yorkshire),11565,54.1054951,-2.410594,True,True,CPY,373250.8107,467812.4187,103643,CPY,1.0,1.0,54.1054951,-2.410594,Clapham (North Yorkshire),11565,CLPM
CLPSTEJ,Clipstone East Jn,28405,53.182433,-1.0892043,True,True,,460964.2742,365424.2327,106939,,1.0,1.0,53.182433,-1.0892043,Clipstone East Jn,28405,CLPSTEJ
CLPSTSJ,Clipstone South Jn,28219,53.1796384,-1.0931431,True,True,,460704.9951,365110.007,106932,,1.0,1.0,53.1796384,-1.0931431,Clipstone South Jn,28219,CLPSTSJ
CLPSTWJ,Clipstone West Jn,28326,53.1818442,-1.0968394,True,True,,460454.8714,365352.2674,106925,,1.0,1.0,53.1818442,-1.0968394,Clipstone West Jn,28326,CLPSTWJ
CLRBROJ,Clarborough Jn,26209,53.3344051,-0.8628912,True,True,,475819.0628,382546.5095,107272,,1.0,1.0,53.3344051,-0.8628912,Clarborough Jn,26209,CLRBROJ
CLRKSTN,Clarkston,7615,55.789401,-4.2755299,True,True,CKS,257417.324,657465.7852,100712,CKS,1.0,1.0,55.789401,-4.2755299,Clarkston,7615,CLRKSTN
CLRNCEP,Clarence Pier,86311,50.7835331,-1.0971447,True,False,,463744.9993,98606.0032,107014,,1.0,0.0,50.7835331,-1.0971447,*,86311,"CLRNCEP,POMOHSP,POMOPLD"
CLSHDCL,Coleshill D.c.l.,66232,52.5162136,-1.7059246,True,False,,420053.0007,290966.0061,105021,,1.0,0.0,52.5162136,-1.7059246,Coleshill D.c.l.,66232,CLSHDCL
CLST,Chester-le-Street,13571,54.85454,-1.5782782,True,True,CLS,427173.1528,551164.0147,105240,CLS,1.0,1.0,54.85454,-1.5782782,Chester-le-Street,13571,CLST
CLSTOXO,Ouston Crossovers,13565,54.8758,-1.5791456,True,True,,427103.2621,553529.4677,105238,,1.0,1.0,54.8758,-1.5791456,Ouston Crossovers,13565,CLSTOXO
CLSTPLA,Plawsworth,13573,54.8233646,-1.5805197,True,False,,427049.9978,547694.0046,105236,,1.0,0.0,54.8233646,-1.5805197,Plawsworth,13573,CLSTPLA
CLTHRPS,Cleethorpes,21141,53.5621669,-0.0292456,True,True,CLE,530627.5592,409089.1405,109301,CLE,1.0,1.0,53.5621669,-0.0292456,Cleethorpes,21141,CLTHRPS
CLTN,Clifton,31565,53.5222126,-2.3139208,True,True,CLI,379284.5944,402884.124,103758,CLI,1.0,1.0,53.5222126,-2.3139208,Clifton,31565,CLTN
CLUNSIB,Clunes I.B.,1093,57.4841131,-4.4062605,True,True,,255840.8254,846319.1114,100675,,1.0,1.0,57.4841131,-4.4062605,Clunes I.B.,1093,CLUNSIB
CLVTBC,Calverton Colly,55101,53.0506405,-1.089437,True,False,,461135.0497,350762.9987,106942,,1.0,0.0,53.0506405,-1.089437,Calverton Colly,55101,CLVTBC
CLWALL,Colwall,67217,52.0799835,-2.3565979,True,True,CWL,375659.1941,242462.8708,103686,CWL,1.0,1.0,52.0799835,-2.3565979,Colwall,67217,CLWALL
CLYBANK,Clydebank,6345,55.9006172,-4.4042304,True,True,CYK,249779.1753,670112.5399,100576,CYK,1.0,1.0,55.9006172,-4.4042304,Clydebank,6345,CLYBANK
CLYGATE,Claygate,87189,51.3609964,-0.34845,True,True,CLG,515083.4625,163730.6736,108212,CLG,1.0,1.0,51.3609964,-0.34845,Claygate,87189,CLYGATE
CLYHGBF,Collyhurst Street (GBRf),31340,53.4941658,-2.2178498,True,True,,385644.5124,399740.0045,103956,,1.0,1.0,53.4941658,-2.2178498,Collyhurst Street (GBRf),31340,CLYHGBF
CLYHRSS,Collyhurst Street,31342,53.4943835,-2.2174334,True,True,,385672.2118,399764.1401,103959,,1.0,1.0,53.4943835,-2.2174334,Collyhurst Street,31342,CLYHRSS
CLYHRST,Collyhurst St. Tilcon,31341,53.4962424,-2.2126979,True,False,,385986.9974,399970.0013,103984,,1.0,0.0,53.4962424,-2.2126979,Collyhurst St. Tilcon,31341,CLYHRST
CLYNDRW,Clunderwen,80305,51.8401076,-4.7312174,True,True,CUW,211941.1923,219250.5182,100204,CUW,1.0,1.0,51.8401076,-4.7312174,Clunderwen,80305,CLYNDRW
CLYTNWJ,Clayton West Jn,18481,53.5873385,-1.6905721,True,True,,420580.9771,410128.2499,105037,,1.0,1.0,53.5873385,-1.6905721,Clayton West Jn,18481,CLYTNWJ
CMAKREL,Charlton Mackrell,82303,51.0558134,-2.6739679,True,False,,352859.9975,128713.0072,103082,,1.0,0.0,51.0558134,-2.6739679,Charlton Mackrell,82303,CMAKREL
CMBH,Cwmbach,78110,51.701492,-3.4147982,True,True,CMH,302324.7646,201253.22,101704,CMH,1.0,1.0,51.701492,-3.4147982,Cwmbach,78110,CMBH
CMBL4,Camberley Shunt Sig. 4,87094,51.3340854,-0.7484962,True,True,,487282.9702,160186.8112,107502,,1.0,1.0,51.3340854,-0.7484962,Camberley Shunt Sig. 4,87094,CMBL4
CMBLEY,Camberley,87099,51.336275,-0.7441844,True,True,CAM,487579.1756,160435.4427,107512,CAM,1.0,1.0,51.336275,-0.7441844,Camberley,87099,CMBLEY
CMBR654,Cumbernauld Sig. CN654,7339,55.9432013,-3.977198,True,True,,276609.5978,674005.356,101209,,1.0,1.0,55.9432013,-3.977198,Cumbernauld Sig. CN654,7339,CMBR654
